Project,SOW Pole,OneMap Pole,Match Type,Confidence,Distance (m),Verification Status
"louissep15","LAW.P.A226","LAW.P.A226","numeric_suffix",95%,,
"louissep15","LAW.P.A227","LAW.P.A227","numeric_suffix",95%,,
"louissep15","LAW.P.A228","LAW.P.A228","numeric_suffix",95%,,
"louissep15","LAW.P.A229","LAW.P.A229","numeric_suffix",95%,,
"louissep15","LAW.P.A231","LAW.P.A231","numeric_suffix",95%,,
"louissep15","LAW.P.A232","LAW.P.A232","numeric_suffix",95%,,
"louissep15","LAW.P.A233","LAW.P.A233","numeric_suffix",95%,,
"louissep15","LAW.P.A234","LAW.P.A234","numeric_suffix",95%,,
"louissep15","LAW.P.A235","LAW.P.A235","numeric_suffix",95%,,
"louissep15","LAW.P.A236","LAW.P.A236","numeric_suffix",95%,,
"louissep15","LAW.P.A237","LAW.P.A237","numeric_suffix",95%,,
"louissep15","LAW.P.A238","LAW.P.A238","numeric_suffix",95%,,
"louissep15","LAW.P.A239","LAW.P.A239","numeric_suffix",95%,,
"louissep15","LAW.P.A240","LAW.P.A240","numeric_suffix",95%,,
"louissep15","LAW.P.A241","LAW.P.A241","numeric_suffix",95%,,
"louissep15","LAW.P.A242","LAW.P.A242","numeric_suffix",95%,,
"louissep15","LAW.P.A243","LAW.P.A243","numeric_suffix",95%,,
"louissep15","LAW.P.A244","LAW.P.A244","numeric_suffix",95%,,
"louissep15","LAW.P.A245","LAW.P.A245","numeric_suffix",95%,,
"louissep15","LAW.P.A246","LAW.P.A246","numeric_suffix",95%,,
"louissep15","LAW.P.A247","LAW.P.A247","numeric_suffix",95%,,
"louissep15","LAW.P.A248","LAW.P.A248","numeric_suffix",95%,,
"louissep15","LAW.P.A249","LAW.P.A249","numeric_suffix",95%,,
"louissep15","LAW.P.A250","LAW.P.A250","numeric_suffix",95%,,
"louissep15","LAW.P.A251","LAW.P.A251","numeric_suffix",95%,,
"louissep15","LAW.P.A252","LAW.P.A252","numeric_suffix",95%,,
"louissep15","LAW.P.A253","LAW.P.A253","numeric_suffix",95%,,
"louissep15","LAW.P.A254","LAW.P.A254","numeric_suffix",95%,,
"louissep15","LAW.P.A255","LAW.P.A255","numeric_suffix",95%,,
"louissep15","LAW.P.A256","LAW.P.A256","numeric_suffix",95%,,
"louissep15","LAW.P.A257","LAW.P.A257","numeric_suffix",95%,,
"louissep15","LAW.P.A258","LAW.P.A258","numeric_suffix",95%,,
"louissep15","LAW.P.A259","LAW.P.A259","numeric_suffix",95%,,
"louissep15","LAW.P.A260","LAW.P.A260","numeric_suffix",95%,,
"louissep15","LAW.P.A261","LAW.P.A261","numeric_suffix",95%,,
"louissep15","LAW.P.A262","LAW.P.A262","numeric_suffix",95%,,
"louissep15","LAW.P.A263","LAW.P.A263","numeric_suffix",95%,,
"louissep15","LAW.P.A264","LAW.P.A264","numeric_suffix",95%,,
"louissep15","LAW.P.A265","LAW.P.A265","numeric_suffix",95%,,
"louissep15","LAW.P.A266","LAW.P.A266","numeric_suffix",95%,,
"louissep15","LAW.P.A267","LAW.P.A267","numeric_suffix",95%,,
"louissep15","LAW.P.A268","LAW.P.A268","numeric_suffix",95%,,
"louissep15","LAW.P.A269","LAW.P.A269","numeric_suffix",95%,,
"louissep15","LAW.P.A270","LAW.P.A270","numeric_suffix",95%,,
"louissep15","LAW.P.A271","LAW.P.A271","numeric_suffix",95%,,
"louissep15","LAW.P.A272","LAW.P.A272","numeric_suffix",95%,,
"louissep15","LAW.P.A273","LAW.P.A273","numeric_suffix",95%,,
"louissep15","LAW.P.A274","LAW.P.A274","numeric_suffix",95%,,
"louissep15","LAW.P.A275","LAW.P.A275","numeric_suffix",95%,,
"louissep15","LAW.P.A276","LAW.P.A276","numeric_suffix",95%,,
"louissep15","LAW.P.A277","LAW.P.A277","numeric_suffix",95%,,
"louissep15","LAW.P.A278","LAW.P.A278","numeric_suffix",95%,,
"louissep15","LAW.P.A279","LAW.P.A279","numeric_suffix",95%,,
"louissep15","LAW.P.A280","LAW.P.A280","numeric_suffix",95%,,
"louissep15","LAW.P.A281","LAW.P.A281","numeric_suffix",95%,,
"louissep15","LAW.P.A282","LAW.P.A282","numeric_suffix",95%,,
"louissep15","LAW.P.A283","LAW.P.A283","numeric_suffix",95%,,
"louissep15","LAW.P.A284","LAW.P.A284","numeric_suffix",95%,,
"louissep15","LAW.P.A285","LAW.P.A285","numeric_suffix",95%,,
"louissep15","LAW.P.A286","LAW.P.A286","numeric_suffix",95%,,
"louissep15","LAW.P.A287","LAW.P.A287","numeric_suffix",95%,,
"louissep15","LAW.P.A288","LAW.P.A288","numeric_suffix",95%,,
"louissep15","LAW.P.A289","LAW.P.A289","numeric_suffix",95%,,
"louissep15","LAW.P.A290","LAW.P.A290","numeric_suffix",95%,,
"louissep15","LAW.P.A291","LAW.P.A291","numeric_suffix",95%,,
"louissep15","LAW.P.A293","LAW.P.A293","numeric_suffix",95%,,
"louissep15","LAW.P.A294","LAW.P.A294","numeric_suffix",95%,,
"louissep15","LAW.P.A295","LAW.P.A295","numeric_suffix",95%,,
"louissep15","LAW.P.A296","LAW.P.A296","numeric_suffix",95%,,
"louissep15","LAW.P.A297","LAW.P.A297","numeric_suffix",95%,,
"louissep15","LAW.P.A298","LAW.P.A298","numeric_suffix",95%,,
"louissep15","LAW.P.A299","LAW.P.A299","numeric_suffix",95%,,
"louissep15","LAW.P.A300","LAW.P.A300","numeric_suffix",95%,,
"louissep15","LAW.P.A301","LAW.P.A301","numeric_suffix",95%,,
"louissep15","LAW.P.A302","LAW.P.A302","numeric_suffix",95%,,
"louissep15","LAW.P.A303","LAW.P.A303","numeric_suffix",95%,,
"louissep15","LAW.P.A304","LAW.P.A304","numeric_suffix",95%,,
"louissep15","LAW.P.A306","LAW.P.A306","numeric_suffix",95%,,
"louissep15","LAW.P.A307","LAW.P.A307","numeric_suffix",95%,,
"louissep15","LAW.P.A309","LAW.P.A309","numeric_suffix",95%,,
"louissep15","LAW.P.A310","LAW.P.A310","numeric_suffix",95%,,
"louissep15","LAW.P.A311","LAW.P.A311","numeric_suffix",95%,,
"louissep15","LAW.P.A312","LAW.P.A312","numeric_suffix",95%,,
"louissep15","LAW.P.A313","LAW.P.A313","numeric_suffix",95%,,
"louissep15","LAW.P.A314","LAW.P.A314","numeric_suffix",95%,,
"louissep15","LAW.P.A315","LAW.P.A315","numeric_suffix",95%,,
"louissep15","LAW.P.A316","LAW.P.A316","numeric_suffix",95%,,
"louissep15","LAW.P.A317","LAW.P.A317","numeric_suffix",95%,,
"louissep15","LAW.P.A318","LAW.P.A318","numeric_suffix",95%,,
"louissep15","LAW.P.A319","LAW.P.A319","numeric_suffix",95%,,
"louissep15","LAW.P.A320","LAW.P.A320","numeric_suffix",95%,,
"louissep15","LAW.P.A321","LAW.P.A321","numeric_suffix",95%,,
"louissep15","LAW.P.A323","LAW.P.A323","numeric_suffix",95%,,
"louissep15","LAW.P.A324","LAW.P.A324","numeric_suffix",95%,,
"louissep15","LAW.P.A325","LAW.P.A325","numeric_suffix",95%,,
"louissep15","LAW.P.A326","LAW.P.A326","numeric_suffix",95%,,
"louissep15","LAW.P.A327","LAW.P.A327","numeric_suffix",95%,,
"louissep15","LAW.P.A328","LAW.P.A328","numeric_suffix",95%,,
"louissep15","LAW.P.A329","LAW.P.A329","numeric_suffix",95%,,
"louissep15","LAW.P.A330","LAW.P.A330","numeric_suffix",95%,,
"louissep15","LAW.P.A331","LAW.P.A331","numeric_suffix",95%,,
"louissep15","LAW.P.A332","LAW.P.A332","numeric_suffix",95%,,
"louissep15","LAW.P.A333","LAW.P.A333","numeric_suffix",95%,,
"louissep15","LAW.P.A334","LAW.P.A334","numeric_suffix",95%,,
"louissep15","LAW.P.A335","LAW.P.A335","numeric_suffix",95%,,
"louissep15","LAW.P.A336","LAW.P.A336","numeric_suffix",95%,,
"louissep15","LAW.P.A337","LAW.P.A337","numeric_suffix",95%,,
"louissep15","LAW.P.A338","LAW.P.A338","numeric_suffix",95%,,
"louissep15","LAW.P.A339","LAW.P.A339","numeric_suffix",95%,,
"louissep15","LAW.P.A340","LAW.P.A340","numeric_suffix",95%,,
"louissep15","LAW.P.A341","LAW.P.A341","numeric_suffix",95%,,
"louissep15","LAW.P.A342","LAW.P.A342","numeric_suffix",95%,,
"louissep15","LAW.P.A343","LAW.P.A343","numeric_suffix",95%,,
"louissep15","LAW.P.A344","LAW.P.A344","numeric_suffix",95%,,
"louissep15","LAW.P.A345","LAW.P.A345","numeric_suffix",95%,,
"louissep15","LAW.P.A346","LAW.P.A346","numeric_suffix",95%,,
"louissep15","LAW.P.A347","LAW.P.A347","numeric_suffix",95%,,
"louissep15","LAW.P.A348","LAW.P.A348","numeric_suffix",95%,,
"louissep15","LAW.P.A349","LAW.P.A349","numeric_suffix",95%,,
"louissep15","LAW.P.A350","LAW.P.A350","numeric_suffix",95%,,
"louissep15","LAW.P.A351","LAW.P.A351","numeric_suffix",95%,,
"louissep15","LAW.P.A352","LAW.P.A352","numeric_suffix",95%,,
"louissep15","LAW.P.A353","LAW.P.A353","numeric_suffix",95%,,
"louissep15","LAW.P.A354","LAW.P.A354","numeric_suffix",95%,,
"louissep15","LAW.P.A355","LAW.P.A355","numeric_suffix",95%,,
"louissep15","LAW.P.A356","LAW.P.A356","numeric_suffix",95%,,
"louissep15","LAW.P.A357","LAW.P.A357","numeric_suffix",95%,,
"louissep15","LAW.P.A358","LAW.P.A358","numeric_suffix",95%,,
"louissep15","LAW.P.A359","LAW.P.A359","numeric_suffix",95%,,
"louissep15","LAW.P.A360","LAW.P.A360","numeric_suffix",95%,,
"louissep15","LAW.P.A361","LAW.P.A361","numeric_suffix",95%,,
"louissep15","LAW.P.A363","LAW.P.A363","numeric_suffix",95%,,
"louissep15","LAW.P.A364","LAW.P.A364","numeric_suffix",95%,,
"louissep15","LAW.P.A365","LAW.P.A365","numeric_suffix",95%,,
"louissep15","LAW.P.A366","LAW.P.A366","numeric_suffix",95%,,
"louissep15","LAW.P.A367","LAW.P.A367","numeric_suffix",95%,,
"louissep15","LAW.P.A368","LAW.P.A368","numeric_suffix",95%,,
"louissep15","LAW.P.A369","LAW.P.A369","numeric_suffix",95%,,
"louissep15","LAW.P.A370","LAW.P.A370","numeric_suffix",95%,,
"louissep15","LAW.P.A371","LAW.P.A371","numeric_suffix",95%,,
"louissep15","LAW.P.A372","LAW.P.A372","numeric_suffix",95%,,
"louissep15","LAW.P.A373","LAW.P.A373","numeric_suffix",95%,,
"louissep15","LAW.P.A374","LAW.P.A374","numeric_suffix",95%,,
"louissep15","LAW.P.A375","LAW.P.A375","numeric_suffix",95%,,
"louissep15","LAW.P.A376","LAW.P.A376","numeric_suffix",95%,,
"louissep15","LAW.P.A377","LAW.P.A377","numeric_suffix",95%,,
"louissep15","LAW.P.A378","LAW.P.A378","numeric_suffix",95%,,
"louissep15","LAW.P.A379","LAW.P.A379","numeric_suffix",95%,,
"louissep15","LAW.P.A380","LAW.P.A380","numeric_suffix",95%,,
"louissep15","LAW.P.A381","LAW.P.A381","numeric_suffix",95%,,
"louissep15","LAW.P.A382","LAW.P.A382","numeric_suffix",95%,,
"louissep15","LAW.P.A384","LAW.P.A384","numeric_suffix",95%,,
"louissep15","LAW.P.A385","LAW.P.A385","numeric_suffix",95%,,
"louissep15","LAW.P.A386","LAW.P.A386","numeric_suffix",95%,,
"louissep15","LAW.P.A387","LAW.P.A387","numeric_suffix",95%,,
"louissep15","LAW.P.A388","LAW.P.A388","numeric_suffix",95%,,
"louissep15","LAW.P.A389","LAW.P.A389","numeric_suffix",95%,,
"louissep15","LAW.P.A390","LAW.P.A390","numeric_suffix",95%,,
"louissep15","LAW.P.A391","LAW.P.A391","numeric_suffix",95%,,
"louissep15","LAW.P.A392","LAW.P.A392","numeric_suffix",95%,,
"louissep15","LAW.P.A393","LAW.P.A393","numeric_suffix",95%,,
"louissep15","LAW.P.A394","LAW.P.A394","numeric_suffix",95%,,
"louissep15","LAW.P.A396","LAW.P.A396","numeric_suffix",95%,,
"louissep15","LAW.P.A397","LAW.P.A397","numeric_suffix",95%,,
"louissep15","LAW.P.A398","LAW.P.A398","numeric_suffix",95%,,
"louissep15","LAW.P.A399","LAW.P.A399","numeric_suffix",95%,,
"louissep15","LAW.P.A401","LAW.P.A401","numeric_suffix",95%,,
"louissep15","LAW.P.A402","LAW.P.A402","numeric_suffix",95%,,
"louissep15","LAW.P.A403","LAW.P.A403","numeric_suffix",95%,,
"louissep15","LAW.P.A404","LAW.P.A404","numeric_suffix",95%,,
"louissep15","LAW.P.A405","LAW.P.A405","numeric_suffix",95%,,
"louissep15","LAW.P.A406","LAW.P.A406","numeric_suffix",95%,,
"louissep15","LAW.P.A407","LAW.P.A407","numeric_suffix",95%,,
"louissep15","LAW.P.A408","LAW.P.A408","numeric_suffix",95%,,
"louissep15","LAW.P.A409","LAW.P.A409","numeric_suffix",95%,,
"louissep15","LAW.P.A410","LAW.P.A410","numeric_suffix",95%,,
"louissep15","LAW.P.A411","LAW.P.A411","numeric_suffix",95%,,
"louissep15","LAW.P.A412","LAW.P.A412","numeric_suffix",95%,,
"louissep15","LAW.P.A413","LAW.P.A413","numeric_suffix",95%,,
"louissep15","LAW.P.A414","LAW.P.A414","numeric_suffix",95%,,
"louissep15","LAW.P.A415","LAW.P.A415","numeric_suffix",95%,,
"louissep15","LAW.P.A416","LAW.P.A416","numeric_suffix",95%,,
"louissep15","LAW.P.A417","LAW.P.A417","numeric_suffix",95%,,
"louissep15","LAW.P.A418","LAW.P.A418","numeric_suffix",95%,,
"louissep15","LAW.P.A419","LAW.P.A419","numeric_suffix",95%,,
"louissep15","LAW.P.A420","LAW.P.A420","numeric_suffix",95%,,
"louissep15","LAW.P.A421","LAW.P.A421","numeric_suffix",95%,,
"louissep15","LAW.P.A422","LAW.P.A422","numeric_suffix",95%,,
"louissep15","LAW.P.A423","LAW.P.A423","numeric_suffix",95%,,
"louissep15","LAW.P.A424","LAW.P.A424","numeric_suffix",95%,,
"louissep15","LAW.P.A425","LAW.P.A425","numeric_suffix",95%,,
"louissep15","LAW.P.A426","LAW.P.A426","numeric_suffix",95%,,
"louissep15","LAW.P.A427","LAW.P.A427","numeric_suffix",95%,,
"louissep15","LAW.P.A428","LAW.P.A428","numeric_suffix",95%,,
"louissep15","LAW.P.A429","LAW.P.A429","numeric_suffix",95%,,
"louissep15","LAW.P.A430","LAW.P.A430","numeric_suffix",95%,,
"louissep15","LAW.P.A431","LAW.P.A431","numeric_suffix",95%,,
"louissep15","LAW.P.A432","LAW.P.A432","numeric_suffix",95%,,
"louissep15","LAW.P.A433","LAW.P.A433","numeric_suffix",95%,,
"louissep15","LAW.P.A434","LAW.P.A434","numeric_suffix",95%,,
"louissep15","LAW.P.A435","LAW.P.A435","numeric_suffix",95%,,
"louissep15","LAW.P.A436","LAW.P.A436","numeric_suffix",95%,,
"louissep15","LAW.P.A438","LAW.P.A438","numeric_suffix",95%,,
"louissep15","LAW.P.A439","LAW.P.A439","numeric_suffix",95%,,
"louissep15","LAW.P.A440","LAW.P.A440","numeric_suffix",95%,,
"louissep15","LAW.P.A442","LAW.P.A442","numeric_suffix",95%,,
"louissep15","LAW.P.A443","LAW.P.A443","numeric_suffix",95%,,
"louissep15","LAW.P.A444","LAW.P.A444","numeric_suffix",95%,,
"louissep15","LAW.P.A445","LAW.P.A445","numeric_suffix",95%,,
"louissep15","LAW.P.A446","LAW.P.A446","numeric_suffix",95%,,
"louissep15","LAW.P.A447","LAW.P.A447","numeric_suffix",95%,,
"louissep15","LAW.P.A448","LAW.P.A448","numeric_suffix",95%,,
"louissep15","LAW.P.A449","LAW.P.A449","numeric_suffix",95%,,
"louissep15","LAW.P.A450","LAW.P.A450","numeric_suffix",95%,,
"louissep15","LAW.P.A451","LAW.P.A451","numeric_suffix",95%,,
"louissep15","LAW.P.A452","LAW.P.A452","numeric_suffix",95%,,
"louissep15","LAW.P.A453","LAW.P.A453","numeric_suffix",95%,,
"louissep15","LAW.P.A454","LAW.P.A454","numeric_suffix",95%,,
"louissep15","LAW.P.A455","LAW.P.A455","numeric_suffix",95%,,
"louissep15","LAW.P.A456","LAW.P.A456","numeric_suffix",95%,,
"louissep15","LAW.P.A457","LAW.P.A457","numeric_suffix",95%,,
"louissep15","LAW.P.A458","LAW.P.A458","numeric_suffix",95%,,
"louissep15","LAW.P.A459","LAW.P.A459","numeric_suffix",95%,,
"louissep15","LAW.P.A460","LAW.P.A460","numeric_suffix",95%,,
"louissep15","LAW.P.A461","LAW.P.A461","numeric_suffix",95%,,
"louissep15","LAW.P.A462","LAW.P.A462","numeric_suffix",95%,,
"louissep15","LAW.P.A463","LAW.P.A463","numeric_suffix",95%,,
"louissep15","LAW.P.A464","LAW.P.A464","numeric_suffix",95%,,
"louissep15","LAW.P.A465","LAW.P.A465","numeric_suffix",95%,,
"louissep15","LAW.P.A466","LAW.P.A466","numeric_suffix",95%,,
"louissep15","LAW.P.A467","LAW.P.A467","numeric_suffix",95%,,
"louissep15","LAW.P.A468","LAW.P.A468","numeric_suffix",95%,,
"louissep15","LAW.P.A469","LAW.P.A469","numeric_suffix",95%,,
"louissep15","LAW.P.A470","LAW.P.A470","numeric_suffix",95%,,
"louissep15","LAW.P.A471","LAW.P.A471","numeric_suffix",95%,,
"louissep15","LAW.P.A472","LAW.P.A472","numeric_suffix",95%,,
"louissep15","LAW.P.A473","LAW.P.A473","numeric_suffix",95%,,
"louissep15","LAW.P.A474","LAW.P.A474","numeric_suffix",95%,,
"louissep15","LAW.P.A475","LAW.P.A475","numeric_suffix",95%,,
"louissep15","LAW.P.A476","LAW.P.A476","numeric_suffix",95%,,
"louissep15","LAW.P.A477","LAW.P.A477","numeric_suffix",95%,,
"louissep15","LAW.P.A478","LAW.P.A478","numeric_suffix",95%,,
"louissep15","LAW.P.A479","LAW.P.A479","numeric_suffix",95%,,
"louissep15","LAW.P.A480","LAW.P.A480","numeric_suffix",95%,,
"louissep15","LAW.P.A481","LAW.P.A481","numeric_suffix",95%,,
"louissep15","LAW.P.A482","LAW.P.A482","numeric_suffix",95%,,
"louissep15","LAW.P.A483","LAW.P.A483","numeric_suffix",95%,,
"louissep15","LAW.P.A484","LAW.P.A484","numeric_suffix",95%,,
"louissep15","LAW.P.A485","LAW.P.A485","numeric_suffix",95%,,
"louissep15","LAW.P.A486","LAW.P.A486","numeric_suffix",95%,,
"louissep15","LAW.P.A487","LAW.P.A487","numeric_suffix",95%,,
"louissep15","LAW.P.A488","LAW.P.A488","numeric_suffix",95%,,
"louissep15","LAW.P.A489","LAW.P.A489","numeric_suffix",95%,,
"louissep15","LAW.P.A490","LAW.P.A490","numeric_suffix",95%,,
"louissep15","LAW.P.A491","LAW.P.A491","numeric_suffix",95%,,
"louissep15","LAW.P.A492","LAW.P.A492","numeric_suffix",95%,,
"louissep15","LAW.P.A493","LAW.P.A493","numeric_suffix",95%,,
"louissep15","LAW.P.A494","LAW.P.A494","numeric_suffix",95%,,
"louissep15","LAW.P.A495","LAW.P.A495","numeric_suffix",95%,,
"louissep15","LAW.P.A496","LAW.P.A496","numeric_suffix",95%,,
"louissep15","LAW.P.A497","LAW.P.A497","numeric_suffix",95%,,
"louissep15","LAW.P.A498","LAW.P.A498","numeric_suffix",95%,,
"louissep15","LAW.P.A499","LAW.P.A499","numeric_suffix",95%,,
"louissep15","LAW.P.A500","LAW.P.A500","numeric_suffix",95%,,
"louissep15","LAW.P.A501","LAW.P.A501","numeric_suffix",95%,,
"louissep15","LAW.P.A502","LAW.P.A502","numeric_suffix",95%,,
"louissep15","LAW.P.A503","LAW.P.A503","numeric_suffix",95%,,
"louissep15","LAW.P.A504","LAW.P.A504","numeric_suffix",95%,,
"louissep15","LAW.P.A505","LAW.P.A505","numeric_suffix",95%,,
"louissep15","LAW.P.A506","LAW.P.A506","numeric_suffix",95%,,
"louissep15","LAW.P.A507","LAW.P.A507","numeric_suffix",95%,,
"louissep15","LAW.P.A508","LAW.P.A508","numeric_suffix",95%,,
"louissep15","LAW.P.A509","LAW.P.A509","numeric_suffix",95%,,
"louissep15","LAW.P.A510","LAW.P.A510","numeric_suffix",95%,,
"louissep15","LAW.P.A511","LAW.P.A511","numeric_suffix",95%,,
"louissep15","LAW.P.A512","LAW.P.A512","numeric_suffix",95%,,
"louissep15","LAW.P.A513","LAW.P.A513","numeric_suffix",95%,,
"louissep15","LAW.P.A514","LAW.P.A514","numeric_suffix",95%,,
"louissep15","LAW.P.A515","LAW.P.A515","numeric_suffix",95%,,
"louissep15","LAW.P.A516","LAW.P.A516","numeric_suffix",95%,,
"louissep15","LAW.P.A517","LAW.P.A517","numeric_suffix",95%,,
"louissep15","LAW.P.A518","LAW.P.A518","numeric_suffix",95%,,
"louissep15","LAW.P.A519","LAW.P.A519","numeric_suffix",95%,,
"louissep15","LAW.P.A520","LAW.P.A520","numeric_suffix",95%,,
"louissep15","LAW.P.A521","LAW.P.A521","numeric_suffix",95%,,
"louissep15","LAW.P.A522","LAW.P.A522","numeric_suffix",95%,,
"louissep15","LAW.P.A523","LAW.P.A523","numeric_suffix",95%,,
"louissep15","LAW.P.A524","LAW.P.A524","numeric_suffix",95%,,
"louissep15","LAW.P.A525","LAW.P.A525","numeric_suffix",95%,,
"louissep15","LAW.P.A527","LAW.P.A527","numeric_suffix",95%,,
"louissep15","LAW.P.A528","LAW.P.A528","numeric_suffix",95%,,
"louissep15","LAW.P.A529","LAW.P.A529","numeric_suffix",95%,,
"louissep15","LAW.P.A530","LAW.P.A530","numeric_suffix",95%,,
"louissep15","LAW.P.A531","LAW.P.A531","numeric_suffix",95%,,
"louissep15","LAW.P.A532","LAW.P.A532","numeric_suffix",95%,,
"louissep15","LAW.P.A533","LAW.P.A533","numeric_suffix",95%,,
"louissep15","LAW.P.A534","LAW.P.A534","numeric_suffix",95%,,
"louissep15","LAW.P.A535","LAW.P.A535","numeric_suffix",95%,,
"louissep15","LAW.P.A536","LAW.P.A536","numeric_suffix",95%,,
"louissep15","LAW.P.A537","LAW.P.A537","numeric_suffix",95%,,
"louissep15","LAW.P.A538","LAW.P.A538","numeric_suffix",95%,,
"louissep15","LAW.P.A539","LAW.P.A539","numeric_suffix",95%,,
"louissep15","LAW.P.A540","LAW.P.A540","numeric_suffix",95%,,
"louissep15","LAW.P.A541","LAW.P.A541","numeric_suffix",95%,,
"louissep15","LAW.P.A542","LAW.P.A542","numeric_suffix",95%,,
"louissep15","LAW.P.A544","LAW.P.A544","numeric_suffix",95%,,
"louissep15","LAW.P.A545","LAW.P.A545","numeric_suffix",95%,,
"louissep15","LAW.P.A546","LAW.P.A546","numeric_suffix",95%,,
"louissep15","LAW.P.A547","LAW.P.A547","numeric_suffix",95%,,
"louissep15","LAW.P.A548","LAW.P.A548","numeric_suffix",95%,,
"louissep15","LAW.P.A549","LAW.P.A549","numeric_suffix",95%,,
"louissep15","LAW.P.A550","LAW.P.A550","numeric_suffix",95%,,
"louissep15","LAW.P.A551","LAW.P.A551","numeric_suffix",95%,,
"louissep15","LAW.P.A552","LAW.P.A552","numeric_suffix",95%,,
"louissep15","LAW.P.A553","LAW.P.A553","numeric_suffix",95%,,
"louissep15","LAW.P.A554","LAW.P.A554","numeric_suffix",95%,,
"louissep15","LAW.P.A555","LAW.P.A555","numeric_suffix",95%,,
"louissep15","LAW.P.A556","LAW.P.A556","numeric_suffix",95%,,
"louissep15","LAW.P.A557","LAW.P.A557","numeric_suffix",95%,,
"louissep15","LAW.P.A558","LAW.P.A558","numeric_suffix",95%,,
"louissep15","LAW.P.A559","LAW.P.A559","numeric_suffix",95%,,
"louissep15","LAW.P.A560","LAW.P.A560","numeric_suffix",95%,,
"louissep15","LAW.P.A561","LAW.P.A561","numeric_suffix",95%,,
"louissep15","LAW.P.A562","LAW.P.A562","numeric_suffix",95%,,
"louissep15","LAW.P.A563","LAW.P.A563","numeric_suffix",95%,,
"louissep15","LAW.P.A564","LAW.P.A564","numeric_suffix",95%,,
"louissep15","LAW.P.A565","LAW.P.A565","numeric_suffix",95%,,
"louissep15","LAW.P.A566","LAW.P.A566","numeric_suffix",95%,,
"louissep15","LAW.P.A567","LAW.P.A567","numeric_suffix",95%,,
"louissep15","LAW.P.A568","LAW.P.A568","numeric_suffix",95%,,
"louissep15","LAW.P.A569","LAW.P.A569","numeric_suffix",95%,,
"louissep15","LAW.P.A570","LAW.P.A570","numeric_suffix",95%,,
"louissep15","LAW.P.A571","LAW.P.A571","numeric_suffix",95%,,
"louissep15","LAW.P.A572","LAW.P.A572","numeric_suffix",95%,,
"louissep15","LAW.P.A573","LAW.P.A573","numeric_suffix",95%,,
"louissep15","LAW.P.A574","LAW.P.A574","numeric_suffix",95%,,
"louissep15","LAW.P.A575","LAW.P.A575","numeric_suffix",95%,,
"louissep15","LAW.P.A576","LAW.P.A576","numeric_suffix",95%,,
"louissep15","LAW.P.A577","LAW.P.A577","numeric_suffix",95%,,
"louissep15","LAW.P.A578","LAW.P.A578","numeric_suffix",95%,,
"louissep15","LAW.P.A579","LAW.P.A579","numeric_suffix",95%,,
"louissep15","LAW.P.A580","LAW.P.A580","numeric_suffix",95%,,
"louissep15","LAW.P.A581","LAW.P.A581","numeric_suffix",95%,,
"louissep15","LAW.P.A582","LAW.P.A582","numeric_suffix",95%,,
"louissep15","LAW.P.A583","LAW.P.A583","numeric_suffix",95%,,
"louissep15","LAW.P.A584","LAW.P.A584","numeric_suffix",95%,,
"louissep15","LAW.P.A585","LAW.P.A585","numeric_suffix",95%,,
"louissep15","LAW.P.A586","LAW.P.A586","numeric_suffix",95%,,
"louissep15","LAW.P.A587","LAW.P.A587","numeric_suffix",95%,,
"louissep15","LAW.P.A588","LAW.P.A588","numeric_suffix",95%,,
"louissep15","LAW.P.A589","LAW.P.A589","numeric_suffix",95%,,
"louissep15","LAW.P.A590","LAW.P.A590","numeric_suffix",95%,,
"louissep15","LAW.P.A591","LAW.P.A591","numeric_suffix",95%,,
"louissep15","LAW.P.A592","LAW.P.A592","numeric_suffix",95%,,
